Drug1	Drug2
DB01307	DB00774
DB01307	DB00232
DB01307	DB01324
DB01307	DB01021
DB01307	DB00394
DB01307	DB00890
DB01307	DB08804
DB01307	DB00984
DB01307	DB00814
DB01307	DB01380
DB01307	DB00293
DB01307	DB00731
DB01307	DB01101
DB01307	DB00606
DB01307	DB01013
DB01307	DB00223
DB01307	DB00958
DB01307	DB01393
DB01307	DB00324
DB01307	DB00242
DB01307	DB00288
DB01307	DB00619
DB01307	DB00663
DB01307	DB01120
DB01307	DB02925
DB01307	DB04878
DB01307	DB00588
DB01307	DB00309
DB01307	DB00526
DB01307	DB00240
DB01307	DB00591
DB01307	DB01252
DB01307	DB01073
DB01307	DB00317
DB01307	DB01169
DB01307	DB00583
DB01307	DB00838
DB01307	DB00276
DB01307	DB02383
DB01307	DB01193
DB01307	DB00612
DB01307	DB00264
DB01307	DB00441
DB01307	DB01214
DB01307	DB01251
DB01307	DB04818
DB01307	DB01247
DB01307	DB00444
DB01307	DB00261
DB01307	DB00928
DB01307	DB00047
DB01307	DB01254
DB01307	DB01262
DB01307	DB01260
DB01307	DB00266
DB01307	DB00997
DB01307	DB01259
DB01307	DB01196
DB01307	DB01546
DB01307	DB01276
DB01307	DB01306
DB01307	DB00046
DB01307	DB01307
DB01307	DB01309
DB01307	DB04845
DB01307	DB01033
DB01307	DB00331
DB01307	DB04861
DB01307	DB01280
DB01307	DB01297
DB01307	DB01278
DB01307	DB00428
DB01307	DB06287
DB01307	DB01268
DB01307	DB06655
DB01307	DB01418
DB01307	DB08807
DB01307	DB08808
DB01307	DB00762
DB01307	DB00361
DB01309	DB01063
DB01309	DB00627
DB01309	DB00655
DB01309	DB00741
DB01309	DB00755
DB01309	DB00668
DB01309	DB00936
DB01309	DB00446
DB01309	DB00783
DB01309	DB00945
DB01309	DB00040
DB01309	DB00605
DB01309	DB00773
DB01309	DB00563
DB01309	DB01285
DB01309	DB00552
DB01309	DB00233
DB01309	DB00987
DB01309	DB04573
DB01309	DB00206
DB01309	DB00305
DB01309	DB01045
DB01309	DB00970
DB01309	DB00284
DB01309	DB00414
DB01309	DB00543
DB01309	DB00335
DB01309	DB00443
DB01309	DB01222
DB01309	DB00887
DB01309	DB01008
DB01309	DB00262
DB01309	DB01136
DB01309	DB00291
DB01309	DB00269
DB01309	DB00477
DB01309	DB00672
DB01309	DB00515
DB01309	DB00636
DB01309	DB00575
DB01309	DB01284
DB01309	DB00531
DB01309	DB00851
DB01309	DB01406
DB01309	DB01234
DB01309	DB01119
DB01309	DB00280
DB01309	DB00903
DB01309	DB01047
DB01309	DB00846
DB01309	DB00695
DB01309	DB01241
DB01309	DB01067
DB01309	DB01016
DB01309	DB00999
DB01309	DB01005
DB01309	DB01181
DB01309	DB00808
DB01309	DB00951
DB01309	DB01206
DB01309	DB00579
DB01309	DB01042
DB01309	DB00679
DB01309	DB00839
DB01309	DB01124
DB01309	DB00214
DB01309	DB00620
DB01309	DB00508
DB01309	DB00726
DB01309	DB00197
DB01309	DB01403
DB01309	DB00959
DB01309	DB00648
DB01309	DB01203
DB01309	DB00104
DB01309	DB00795
DB01309	DB00621
DB01309	DB00236
DB01309	DB06810
DB01309	DB00860
DB01309	DB01032
DB01309	DB01168
DB01309	DB01229
DB01309	DB00433
DB01309	DB00850
DB01309	DB00252
DB01309	DB00960
DB01309	DB00880
DB01309	DB00977
DB01309	DB01039
DB01309	DB01398
DB01309	DB00482
DB01309	DB00255
DB01309	DB01299
DB01309	DB04572
DB01309	DB00544
DB01309	DB00222
DB01309	DB00912
DB01309	DB04830
DB01309	DB00412
DB01309	DB00491
DB01309	DB00436
DB01309	DB00774
DB01309	DB00232
DB01309	DB01324
DB01309	DB01021
DB01309	DB00394
DB01309	DB00890
DB01309	DB08804
DB01309	DB00984
DB01309	DB00814
DB01309	DB01380
DB01309	DB00293
DB01309	DB00731
DB01309	DB01101
DB01309	DB00606
DB01309	DB01013
DB01309	DB00223
DB01309	DB00958
DB01309	DB01393
DB01309	DB00324
DB01309	DB00242
DB01309	DB00288
DB01309	DB00619
DB01309	DB00663
DB01309	DB01608
DB01309	DB01120
DB01309	DB02925
DB01309	DB04878
DB01309	DB00588
DB01309	DB00309
DB01309	DB00526
DB01309	DB00240
DB01309	DB00591
DB01309	DB01252
DB01309	DB01073
DB01309	DB00317
DB01309	DB01169
DB01309	DB00583
DB01309	DB00838
DB01309	DB00276
DB01309	DB02383
DB01309	DB01193
DB01309	DB00612
DB01309	DB00264
DB01309	DB00441
DB01309	DB01214
DB01309	DB01251
DB01309	DB04818
DB01309	DB01247
DB01309	DB01614
DB01309	DB00933
DB01309	DB00444
DB01309	DB00261
DB01309	DB00928
DB01309	DB00047
DB01309	DB01254
DB01309	DB01262
DB01309	DB01260
DB01309	DB00266
DB01309	DB00997
DB01309	DB01259
DB01309	DB01196
DB01309	DB01546
DB01309	DB01276
DB01309	DB01306
DB01309	DB00046
DB01309	DB01307
DB01309	DB01309
DB01309	DB04845
DB01309	DB01033
DB01309	DB00331
DB01309	DB04861
DB01309	DB01280
DB01309	DB01297
DB01309	DB01278
DB01309	DB00428
DB01309	DB06287
DB01309	DB01268
DB01309	DB06655
DB01309	DB01418
DB01309	DB08807
DB01309	DB08808
DB01309	DB00762
DB01309	DB01621
DB01309	DB00420
DB01309	DB01622
DB01309	DB00361
DB00221	DB00668
DB00221	DB00543
DB00221	DB00335
DB00221	DB00363
DB00221	DB00390
DB00221	DB00951
DB00221	DB00277
DB00221	DB01168
DB00221	DB00960
DB00221	DB00727
DB00221	DB00883
DB00221	DB01020
DB00221	DB00601
DB00221	DB00814
DB00221	DB01078
DB00221	DB00561
DB00221	DB00289
DB00221	DB00184
DB04845	DB00773
DB04845	DB00987
DB04845	DB00305
DB04845	DB01045
DB04845	DB00970
DB04845	DB00564
DB04845	DB00515
DB04845	DB00531
DB04845	DB00851
DB04845	DB01099
DB04845	DB01005
DB04845	DB01181
DB04845	DB01167
DB04845	DB01229
DB04845	DB00683
DB04845	DB00544
DB04845	DB00650
DB04845	DB00958
DB04845	DB00309
DB04845	DB00526
DB04845	DB01073
DB04845	DB00047
DB04845	DB01306
DB04845	DB00046
DB04845	DB01307
DB04845	DB01309
DB00480	DB00091
DB00480	DB00995
DB00480	DB00564
DB00480	DB00257
DB00480	DB01167
DB00480	DB00859
DB00480	DB00582
DB00480	DB01097
DB00480	DB01321
DB01227	DB01045
DB01227	DB01211
DB01227	DB00363
DB01227	DB00390
DB01227	DB00450
DB01227	DB00652
DB01227	DB01174
DB01227	DB00252
DB01227	DB00818
DB01227	DB00683
DB01227	DB01128
DB01227	DB00349
DB01227	DB01072
DB01227	DB01071
DB01227	DB01609
DB01227	DB01259
DB01227	DB06717
DB01046	DB01117
DB01033	DB00773
DB01033	DB00987
DB01033	DB00305
DB01033	DB01045
DB01033	DB00970
DB01033	DB00437
DB01033	DB00564
DB01033	DB00515
DB01033	DB00531
DB01033	DB00851
DB01033	DB01099
DB01033	DB01005
DB01033	DB01181
DB01033	DB01167
DB01033	DB00244
DB01033	DB00795
DB01033	DB01229
DB01033	DB00683
DB01033	DB00544
DB01033	DB00650
DB01033	DB00958
DB01033	DB00309
DB01033	DB00526
DB01033	DB01073
DB01033	DB00047
DB01033	DB01306
DB01033	DB00046
DB01033	DB01307
DB01033	DB01309
DB00331	DB00627
DB00331	DB00741
DB00331	DB00668
DB00331	DB00945
DB00331	DB00605
DB00331	DB04573
DB00331	DB01045
DB00331	DB00284
DB00331	DB00414
DB00331	DB00335
DB00331	DB00443
DB00331	DB01136
DB00331	DB00672
DB00331	DB00636
DB00331	DB01234
DB00331	DB00280
DB00331	DB00695
DB00331	DB01016
DB00331	DB00999
DB00331	DB00808
DB00331	DB00951
DB00331	DB00579
DB00331	DB01124
DB00331	DB00214
DB00331	DB00620
DB00331	DB00959
DB00331	DB01203
DB00331	DB00860
DB00331	DB01032
DB00331	DB00252
DB00331	DB00960
DB00331	DB00273
DB00331	DB00977
DB00331	DB01398
DB00331	DB00222
DB00331	DB00912
DB00331	DB00491
DB00331	DB01021
DB00331	DB00814
DB00331	DB01380
DB00331	DB00731
DB00331	DB01249
DB00331	DB01120
DB00331	DB02925
DB00331	DB04878
DB00331	DB01252
DB00331	DB00583
DB00331	DB00612
DB00331	DB00047
DB00331	DB01276
DB00331	DB01306
DB00331	DB00046
DB00331	DB01307
DB00331	DB01309
DB00331	DB06655
DB00931	DB00316
DB00931	DB01169
DB00474	DB01235
DB00474	DB00684
DB00474	DB00741
DB00474	DB00446
DB00474	DB00783
DB00474	DB00822
DB00474	DB00502
DB00474	DB00563
DB00474	DB00206
DB00474	DB00404
DB00474	DB00543
DB00474	DB00335
DB00474	DB00181
DB00474	DB00443
DB00474	DB00564
DB00474	DB00475
DB00474	DB01068
DB00474	DB00363
DB00474	DB01234
DB00474	DB00829
DB00474	DB00450
DB00474	DB01215
DB00474	DB01023
DB00474	DB00813
DB00474	DB00999
DB00474	DB00808
DB00474	DB00186
DB00474	DB00620
DB00474	DB00897
DB00474	DB00423
DB00474	DB00959
DB00474	DB00734
DB00474	DB01203
DB00474	DB00334
DB00474	DB01589
DB00474	DB00860
DB00474	DB00794
DB00474	DB01168
DB00474	DB00652
DB00474	DB00850
DB00474	DB01174
DB00474	DB00960
DB00474	DB00985
DB00474	DB01595
DB00474	DB00273
DB00474	DB01189
DB00474	DB01236
DB00474	DB00818
DB00474	DB00683
DB00474	DB00977
DB00474	DB01351
DB00474	DB00413
DB00474	DB01100
DB00474	DB00370
DB00474	DB00582
DB00474	DB01021
DB00474	DB00283
DB00474	DB00628
DB00474	DB01041
DB00474	DB00728
DB00474	DB00356
DB00474	DB01380
DB00474	DB00781
DB00474	DB00392
DB00474	DB01238
DB00474	DB01146
DB00474	DB00476
DB00474	DB00391
DB00474	DB01544
DB00474	DB01558
DB00474	DB00349
DB00474	DB08811
DB00474	DB01553
DB00474	DB01545
DB00474	DB01071
DB00474	DB00920
DB00474	DB01567
DB00474	DB01198
DB00474	DB04942
DB00474	DB01551
DB00474	DB01608
DB00474	DB01547
DB00474	DB01476
DB00474	DB00427
DB00474	DB00340
DB00474	DB00317
DB00474	DB00484
DB00474	DB00230
DB00474	DB01267
DB00474	DB06287
DB00422	DB00368
DB00422	DB00668
DB00422	DB00794
DB00422	DB01174
DB00422	DB00252
DB08805	DB00900
DB08805	DB01167
DB08805	DB01072
DB08805	DB04942
DB08805	DB01184
DB08805	DB00317
DB00948	DB00316
DB00948	DB01032
DB00948	DB00977
DB00948	DB00728
DB00948	DB00345
DB00948	DB01169
DB01017	DB00553
DB01017	DB00316
DB01017	DB00414
DB01017	DB00672
DB01017	DB01016
DB01017	DB01124
DB01017	DB00977
DB01017	DB00222
DB01017	DB00912
DB01017	DB00083
DB01017	DB00653
DB01017	DB00731
DB01017	DB00460
DB01017	DB01377
DB01017	DB01120
DB01017	DB01252
DB01017	DB01169
DB01017	DB00042
DB00680	DB00681
DB00680	DB01045
DB00680	DB00335
DB00680	DB01136
DB00680	DB00501
DB00680	DB00390
DB00680	DB01203
DB00680	DB00960
DB00680	DB00818
DB00680	DB00728
DB00680	DB00476
DB00680	DB01078
DB00680	DB01169
DB00680	DB00612
DB00680	DB01259
DB00680	DB01268
DB00075	DB00091
DB00075	DB00995
DB00075	DB00564
DB00075	DB00257
DB00075	DB01167
DB00075	DB00859
DB00075	DB00582
DB00075	DB01097
DB00075	DB01321
DB00486	DB00390
DB00486	DB01078
DB00704	DB00363
DB00704	DB00390
DB00704	DB00450
DB00704	DB00652
DB00704	DB00818
DB00704	DB00683
DB00704	DB01071
DB04861	DB00945
DB04861	DB00040
DB04861	DB00788
DB04861	DB01050
DB04861	DB00328
DB04861	DB00091
DB04861	DB00206
DB04861	DB01045
DB04861	DB00284
DB04861	DB00414
DB04861	DB00335
DB04861	DB01197
DB04861	DB01136
DB04861	DB00672
DB04861	DB00501
DB04861	DB00390
DB04861	DB00280
DB04861	DB00450
DB04861	DB00695
DB04861	DB01016
DB04861	DB00999
DB04861	DB01124
DB04861	DB00214
DB04861	DB01203
DB04861	DB01115
DB04861	DB00421
DB04861	DB00960
DB04861	DB00727
DB04861	DB01236
DB04861	DB00818
DB04861	DB00222
DB04861	DB00912
DB04861	DB00401
DB04861	DB00491
DB04861	DB00796
DB04861	DB01054
DB04861	DB01021
DB04861	DB01041
DB04861	DB00728
DB04861	DB00814
DB04861	DB00731
DB04861	DB01078
DB04861	DB01563
DB04861	DB01551
DB04861	DB01120
DB04861	DB02925
DB04861	DB04878
DB04861	DB01252
DB04861	DB00761
DB04861	DB00612
DB04861	DB00047
DB04861	DB00184
DB04861	DB01276
DB04861	DB01306
DB04861	DB00046
DB04861	DB01307
DB04861	DB01309
DB01280	DB00773
DB01280	DB00552
DB01280	DB00987
DB01280	DB00305
DB01280	DB01045
DB01280	DB00970
DB01280	DB00564
DB01280	DB00515
DB01280	DB00531
DB01280	DB00851
DB01280	DB01099
DB01280	DB01005
DB01280	DB01181
DB01280	DB01167
DB01280	DB01229
DB01280	DB00683
DB01280	DB00544
DB01280	DB00650
DB01280	DB00958
DB01280	DB00309
DB01280	DB00526
DB01280	DB01073
DB01280	DB00047
DB01280	DB01306
DB01280	DB00046
DB01280	DB01307
DB01280	DB01309
DB06802	DB00945
DB06802	DB00554
DB06802	DB00563
DB06802	DB00091
DB06802	DB00414
DB06802	DB00335
DB06802	DB00887
DB06802	DB01197
DB06802	DB00672
DB06802	DB00695
DB06802	DB01067
DB06802	DB01016
DB06802	DB00999
DB06802	DB00808
DB06802	DB00722
DB06802	DB00532
DB06802	DB00839
DB06802	DB01124
DB06802	DB00214
DB06802	DB00519
DB06802	DB00384
DB06802	DB00177
DB06802	DB00959
DB06802	DB01203
DB06802	DB00421
DB06802	DB00795
DB06802	DB00252
DB06802	DB00960
DB06802	DB00727
DB06802	DB01029
DB06802	DB01299
DB06802	DB00222
DB06802	DB00912
DB06802	DB00796
DB06802	DB00966
DB06802	DB01021
DB06802	DB00843
DB06802	DB00754
DB06802	DB00758
DB06802	DB00814
DB06802	DB00731
DB06802	DB00700
DB06802	DB00476
DB06802	DB01120
DB06802	DB02925
DB06802	DB01252
DB06802	DB00761
DB06802	DB00612
DB06802	DB01251
DB06802	DB01609
DB06802	DB00266
DB06802	DB01418
DB00957	DB01072
DB00497	DB01045
DB00497	DB01117
DB00497	DB00181
DB00497	DB01211
DB00497	DB00363
DB00497	DB00450
DB00497	DB00813
DB00497	DB00196
DB00497	DB00999
DB00497	DB00808
DB00497	DB01167
DB00497	DB00652
DB00497	DB01174
DB00497	DB00252
DB00497	DB01189
DB00497	DB00818
DB00497	DB00683
DB00497	DB00582
DB00497	DB01021
DB00497	DB01128
DB00497	DB01544
DB00497	DB01558
DB00497	DB00349
DB00497	DB01072
DB00497	DB01071
DB00497	DB00484
DB00497	DB00230
DB00497	DB01609
DB00497	DB01259
DB00497	DB06717
DB01267	DB01116
DB01267	DB00325
DB01267	DB00657
DB01267	DB00599
DB01267	DB04840
DB01267	DB01354
DB01267	DB01235
DB01267	DB00898
DB01267	DB00668
DB01267	DB00502
DB01267	DB00747
DB01267	DB00206
DB01267	DB01045
DB01267	DB00404
DB01267	DB00543
DB01267	DB00181
DB01267	DB00564
DB01267	DB00475
DB01267	DB00477
DB01267	DB01068
DB01267	DB00575
DB01267	DB00363
DB01267	DB00829
DB01267	DB01119
DB01267	DB00450
DB01267	DB01215
DB01267	DB00813
DB01267	DB00690
DB01267	DB00801
DB01267	DB01167
DB01267	DB00186
DB01267	DB00231
DB01267	DB00679
DB01267	DB00371
DB01267	DB00897
DB01267	DB00508
DB01267	DB00313
DB01267	DB00423
DB01267	DB01403
DB01267	DB00350
DB01267	DB00734
DB01267	DB00418
DB01267	DB00334
DB01267	DB01589
DB01267	DB00842
DB01267	DB01588
DB01267	DB00794
DB01267	DB00433
DB01267	DB00652
DB01267	DB00312
DB01267	DB00850
DB01267	DB01174
DB01267	DB00633
DB01267	DB00727
DB01267	DB00985
DB01267	DB00962
DB01267	DB01595
DB01267	DB01437
DB01267	DB00273
DB01267	DB01189
DB01267	DB01236
DB01267	DB00818
DB01267	DB00683
DB01267	DB01351
DB01267	DB04833
DB01267	DB00413
DB01267	DB01100
DB01267	DB06144
DB01267	DB00800
DB01267	DB00283
DB01267	DB00628
DB01267	DB01352
DB01267	DB00849
DB01267	DB00189
DB01267	DB01041
DB01267	DB00765
DB01267	DB01239
DB01267	DB00248
DB01267	DB00875
DB01267	DB01355
DB01267	DB00392
DB01267	DB01107
DB01267	DB01238
DB01267	DB01146
DB01267	DB00476
DB01267	DB00391
DB01267	DB00559
DB01267	DB01544
DB01267	DB01558
DB01267	DB00349
DB01267	DB08811
DB01267	DB01553
DB01267	DB01545
DB01267	DB01563
DB01267	DB01071
DB01267	DB00920
DB01267	DB01567
DB01267	DB01198
DB01267	DB00463
DB01267	DB01551
DB01267	DB01608
DB01267	DB01547
DB01267	DB00217
DB01267	DB01476
DB01267	DB00427
DB01267	DB00340
DB01267	DB00484
DB01267	DB01169
DB01267	DB01170
DB01267	DB00408
DB01267	DB00777
DB01267	DB01614
DB01267	DB01353
DB01267	DB04842
DB01267	DB00933
DB01267	DB00230
DB01267	DB00546
DB01267	DB01200
DB01267	DB00474
DB01267	DB01267
DB01267	DB05271
DB01267	DB06268
DB01267	DB00714
DB01267	DB00589
DB01267	DB00968
DB01267	DB01621
DB01267	DB00420
DB01267	DB01622
DB00213	DB00390
DB00213	DB01167
DB00213	DB00582
DB00213	DB01072
DB00213	DB04942
DB00213	DB01184
DB00213	DB00745
DB00213	DB00317
DB00213	DB01259
DB00417	DB00316
DB00417	DB01032
DB00417	DB00977
DB00417	DB00345
DB00417	DB01169
DB04824	DB01117
DB01297	DB00945
DB01297	DB00040
DB01297	DB00788
DB01297	DB01050
DB01297	DB00328
DB01297	DB00091
DB01297	DB00206
DB01297	DB01045
DB01297	DB00284
DB01297	DB00414
DB01297	DB00335
DB01297	DB01197
DB01297	DB01136
DB01297	DB00672
DB01297	DB00501
DB01297	DB00390
DB01297	DB00280
DB01297	DB00450
DB01297	DB00695
DB01297	DB01016
DB01297	DB00999
DB01297	DB01124
DB01297	DB00214
DB01297	DB01203
DB01297	DB01115
DB01297	DB00421
DB01297	DB00960
DB01297	DB00727
DB01297	DB01236
DB01297	DB00818
DB01297	DB00222
DB01297	DB00912
DB01297	DB00401
DB01297	DB00491
DB01297	DB00796
DB01297	DB01054
DB01297	DB01021
DB01297	DB01041
DB01297	DB00728
DB01297	DB00814
DB01297	DB00731
DB01297	DB01078
DB01297	DB01563
DB01297	DB01551
DB01297	DB01120
DB01297	DB02925
DB01297	DB04878
DB01297	DB01252
DB01297	DB00761
DB01297	DB00612
DB01297	DB00047
DB01297	DB00184
DB01297	DB01276
DB01297	DB01306
DB01297	DB00046
DB01297	DB01307
DB01297	DB01309
DB01278	DB00627
DB01278	DB00741
DB01278	DB00668
DB01278	DB00945
DB01278	DB00605
DB01278	DB04573
DB01278	DB01045
DB01278	DB00335
DB01278	DB00443
DB01278	DB01136
DB01278	DB00636
DB01278	DB01234
DB01278	DB00280
DB01278	DB00695
DB01278	DB00999
DB01278	DB00808
DB01278	DB00951
DB01278	DB00579
DB01278	DB00214
DB01278	DB00620
DB01278	DB00959
DB01278	DB01203
DB01278	DB00860
DB01278	DB01032
DB01278	DB00252
DB01278	DB00960
DB01278	DB00977
DB01278	DB01398
DB01278	DB00491
DB01278	DB01021
DB01278	DB00814
DB01278	DB01380
DB01278	DB02925
DB01278	DB04878
DB01278	DB00583
DB01278	DB00612
DB01278	DB00047
DB01278	DB01276
DB01278	DB01306
DB01278	DB00046
DB01278	DB01307
DB01278	DB01309
DB01278	DB06655
DB06209	DB00945
DB06209	DB00040
DB06209	DB00788
DB06209	DB01050
DB06209	DB01009
DB06209	DB00328
DB06209	DB00770
DB06209	DB00443
DB06209	DB01211
DB06209	DB00618
DB06209	DB01234
DB06209	DB00975
DB06209	DB00620
DB06209	DB00959
DB06209	DB06710
DB06209	DB00860
DB06209	DB01039
DB06209	DB00758
DB06209	DB01420
DB06209	DB00814
DB06209	DB01380
DB06209	DB00560
DB06209	DB01393
DB06209	DB00569
DB06209	DB06725
DB06209	DB01166
DB06209	DB00009
DB06209	DB01609
DB00896	DB00783
DB00896	DB00819
DB00896	DB00887
DB00896	DB00695
DB00896	DB00999
DB00896	DB00808
DB00896	DB00214
DB00896	DB01229
DB00896	DB01021
DB00896	DB00814
DB00896	DB02925
DB05271	DB01063
DB05271	DB00114
DB05271	DB01235
DB05271	DB00572
DB05271	DB00502
DB05271	DB00747
DB05271	DB00206
DB05271	DB00517
DB05271	DB00477
DB05271	DB00363
DB05271	DB00450
DB05271	DB00679
DB05271	DB00508
DB05271	DB00809
DB05271	DB01403
DB05271	DB00734
DB05271	DB00334
DB05271	DB01062
DB05271	DB00433
DB05271	DB00850
DB05271	DB00909
DB05271	DB00986
DB05271	DB00413
DB05271	DB01100
DB05271	DB06144
DB05271	DB01036
DB05271	DB00462
DB05271	DB01233
DB05271	DB00810
DB05271	DB00494
DB05271	DB00323
DB05271	DB00248
DB05271	DB00875
DB05271	DB00209
DB05271	DB00392
DB05271	DB01238
DB05271	DB00391
DB05271	DB06262
DB05271	DB01608
DB05271	DB00496
DB05271	DB01184
DB05271	DB00340
DB05271	DB00725
DB05271	DB00408
DB05271	DB01367
DB05271	DB01614
DB05271	DB00933
DB05271	DB01200
DB05271	DB01037
DB05271	DB01267
DB05271	DB05271
DB05271	DB00714
DB05271	DB01621
DB05271	DB00420
DB05271	DB01622
DB00938	DB00668
DB00938	DB01045
DB00938	DB00543
DB00938	DB00335
DB00938	DB01211
DB00938	DB00363
DB00938	DB00390
DB00938	DB00951
DB00938	DB01167
DB00938	DB00277
DB00938	DB01168
DB00938	DB01174
DB00938	DB00252
DB00938	DB00960
DB00938	DB00727
DB00938	DB00883
DB00938	DB01020
DB00938	DB00601
DB00938	DB01128
DB00938	DB00814
DB00938	DB01078
DB00938	DB00349
DB00938	DB01072
DB00938	DB00561
DB00938	DB00289
DB00938	DB00184
DB00938	DB01609
DB00938	DB01259
DB00938	DB06717
DB00428	DB00773
DB00428	DB00987
DB00428	DB00305
DB00428	DB01045
DB00428	DB00970
DB00428	DB00564
DB00428	DB00515
DB00428	DB00531
DB00428	DB00851
DB00428	DB01099
DB00428	DB01005
DB00428	DB01181
DB00428	DB01167
DB00428	DB01229
DB00428	DB00683
DB00428	DB00544
DB00428	DB00650
DB00428	DB00958
DB00428	DB00309
DB00428	DB00526
DB00428	DB01073
DB00428	DB00047
DB00428	DB01306
DB00428	DB00046
DB00428	DB01307
DB00428	DB01309
DB00708	DB01235
DB00708	DB00684
DB00708	DB00206
DB00708	DB00335
DB00708	DB00181
DB00708	DB00363
DB00708	DB00450
DB00708	DB00813
DB00708	DB01203
DB00708	DB00652
DB00708	DB00850
DB00708	DB00960
DB00708	DB00985
DB00708	DB00818
DB00708	DB00683
DB00708	DB01100
DB00708	DB00728
DB00708	DB00781
DB00708	DB01238
DB00708	DB00391
DB00708	DB01544
DB00708	DB01558
DB00708	DB01071
DB00708	DB01198
DB00708	DB01551
DB00708	DB01608
DB00708	DB01547
DB00708	DB00484
DB06287	DB00599
DB06287	DB01354
DB06287	DB03793
DB06287	DB00773
DB06287	DB00199
DB06287	DB00987
DB06287	DB00646
DB06287	DB00305
DB06287	DB00400
DB06287	DB01045
DB06287	DB00970
DB06287	DB00404
DB06287	DB01197
DB06287	DB00564
DB06287	DB00515
DB06287	DB01211
DB06287	DB00257
DB06287	DB00531
DB06287	DB00851
DB06287	DB00501
DB06287	DB00196
DB06287	DB01099
DB06287	DB01005
DB06287	DB01181
DB06287	DB00951
DB06287	DB01167
DB06287	DB01026
DB06287	DB00722
DB06287	DB00525
DB06287	DB00519
DB06287	DB00744
DB06287	DB00178
DB06287	DB00863
DB06287	DB00615
DB06287	DB00503
DB06287	DB01232
DB06287	DB00418
DB06287	DB00794
DB06287	DB01229
DB06287	DB00312
DB06287	DB01174
DB06287	DB00252
DB06287	DB00683
DB06287	DB01351
DB06287	DB00582
DB06287	DB00544
DB06287	DB00492
DB06287	DB01352
DB06287	DB00849
DB06287	DB00472
DB06287	DB00639
DB06287	DB01110
DB06287	DB00826
DB06287	DB00239
DB06287	DB00251
DB06287	DB01007
DB06287	DB00701
DB06287	DB00625
DB06287	DB01128
DB06287	DB01355
DB06287	DB00976
DB06287	DB00650
DB06287	DB01321
DB06287	DB00872
DB06287	DB00349
DB06287	DB01072
DB06287	DB01361
DB06287	DB00958
DB06287	DB01188
DB06287	DB00463
DB06287	DB01601
DB06287	DB00619
DB06287	DB00778
DB06287	DB00309
DB06287	DB00526
DB06287	DB00745
DB06287	DB01166
DB06287	DB01073
DB06287	DB00661
DB06287	DB01104
DB06287	DB00715
DB06287	DB00857
DB06287	DB01141
DB06287	DB01263
DB06287	DB01353
DB06287	DB00362
DB06287	DB00047
DB06287	DB01264
DB06287	DB01609
DB06287	DB00881
DB06287	DB00790
DB06287	DB00954
DB06287	DB01127
DB06287	DB01259
DB06287	DB01306
DB06287	DB00046
DB06287	DB01307
DB06287	DB01309
DB06287	DB00474
DB06287	DB06717
DB06287	DB00520
DB06287	DB00215
DB06287	DB05521
DB06287	DB08816
DB00031	DB00945
DB00031	DB00040
DB00031	DB00788
DB00031	DB01050
DB00031	DB00770
DB00031	DB00443
DB00031	DB01211
DB00031	DB00618
DB00031	DB01234
DB00031	DB00975
DB00031	DB00620
DB00031	DB00959
DB00031	DB06710
DB00031	DB00860
DB00031	DB01039
DB00031	DB00758
DB00031	DB01420
DB00031	DB00814
DB00031	DB01380
DB00031	DB00560
DB00031	DB01393
DB00031	DB00569
DB00031	DB01166
DB00031	DB00009
DB00031	DB01609
DB06285	DB00136
DB06285	DB01396
DB06285	DB00390
DB06285	DB01078
DB06285	DB01436
DB06285	DB00511
DB01056	DB00681
DB01056	DB01045
DB01056	DB00335
DB01056	DB01136
DB01056	DB00501
DB01056	DB00390
DB01056	DB01203
DB01056	DB00960
DB01056	DB00818
DB01056	DB00728
DB01056	DB00476
DB01056	DB01078
DB01056	DB01169
DB01056	DB00612
DB01056	DB01259
DB01056	DB01268
DB01157	DB00650
DB08819	DB00654
DB01268	DB00446
DB01268	DB00773
DB01268	DB00502
DB01268	DB00199
DB01268	DB00987
DB01268	DB00091
DB01268	DB00537
DB01268	DB01426
DB01268	DB00305
DB01268	DB01059
DB01268	DB01045
DB01268	DB00970
DB01268	DB00404
DB01268	DB00564
DB01268	DB00515
DB01268	DB01211
DB01268	DB00257
DB01268	DB00531
DB01268	DB00851
DB01268	DB01234
DB01268	DB00501
DB01268	DB00280
DB01268	DB00196
DB01268	DB01099
DB01268	DB01005
DB01268	DB01181
DB01268	DB00951
DB01268	DB01167
DB01268	DB01026
DB01268	DB00281
DB01268	DB00197
DB01268	DB00744
DB01268	DB00863
DB01268	DB00615
DB01268	DB00503
DB01268	DB01232
DB01268	DB00238
DB01268	DB00338
DB01268	DB01229
DB01268	DB01174
DB01268	DB00252
DB01268	DB00776
DB01268	DB00683
DB01268	DB00977
DB01268	DB01100
DB01268	DB00582
DB01268	DB00544
DB01268	DB00834
DB01268	DB01208
DB01268	DB01158
DB01268	DB00204
DB01268	DB00308
DB01268	DB00472
DB01268	DB00639
DB01268	DB01110
DB01268	DB00239
DB01268	DB00251
DB01268	DB01007
DB01268	DB00701
DB01268	DB00625
DB01268	DB01217
DB01268	DB01128
DB01268	DB00675
DB01268	DB06727
DB01268	DB00976
DB01268	DB00650
DB01268	DB00559
DB01268	DB01321
DB01268	DB00872
DB01268	DB00349
DB01268	DB01072
DB01268	DB01361
DB01268	DB01429
DB01268	DB00958
DB01268	DB01601
