Drug	feature0	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27	feature28	feature29	feature30	feature31	feature32	feature33	feature34	feature35	feature36	feature37	feature38	feature39	feature40	feature41	feature42	feature43	feature44	feature45	feature46	feature47	feature48	feature49
DB00607	0.10464762	0.005290419	0.06996009	-0.006355183	-0.10241634	-0.030073885	-0.20134793	-0.097803496	-0.16649653	-0.07024354	0.17613445	-0.15501381	0.19945791	-0.022313947	-0.18697612	0.12219376	-0.09590331	-0.102491096	0.034328457	-0.107997335	0.15662703	-0.115304604	-0.072022036	-0.104787424	-0.13404599	0.21281587	0.21778841	-0.022090599	0.23044245	-0.035638332	0.049755443	0.22503245	-0.01154818	-0.06737612	-0.10697418	0.124050006	0.047901288	-0.0022317576	-0.1701175	0.02989186	-0.059456237	0.03652425	0.05234664	-0.19043714	0.014772884	-0.08843914	0.09855933	-0.09595578	-0.14228518	0.12884778
DB00606	0.14596543	0.026749955	0.106708005	0.003926079	-0.08651798	-0.038096916	-0.17436217	-0.049983066	-0.15072618	-0.049315117	0.16596462	-0.12420794	0.22073103	-0.046925418	-0.1804698	0.086989805	-0.11161712	-0.16854703	0.012043821	-0.07517625	0.14324856	-0.10472512	-0.03637946	-0.12004842	-0.14164579	0.18199082	0.17578322	-0.04272633	0.1697875	-0.08577343	0.052525982	0.080720976	0.012899512	-0.008535737	-0.1268072	0.103738755	0.038200863	0.0062076338	-0.15245049	0.020884303	-0.0009629751	0.028572151	0.012087102	-0.059395097	-0.0008360653	-0.10151348	0.057242982	-0.083527796	-0.14064142	0.13700084
DB00605	0.10742616	0.038303643	0.10118578	0.029916685	-0.11009702	-0.043292418	-0.21489766	-0.14510061	-0.14630769	-0.04313243	0.15468962	-0.16026697	0.20702809	-0.039782766	-0.21518983	0.11313532	-0.1530981	-0.16252086	0.079795495	-0.14216861	0.11401668	-0.08490965	-0.020829068	-0.102829374	-0.1421153	0.18730497	0.22051103	-0.011433929	0.14826515	-0.07590332	0.07168116	0.24232414	-0.038306486	-0.019885723	-0.11849536	0.16166408	0.025551729	0.0012509194	-0.16609842	-0.007919505	-0.12138746	0.034847356	-0.0008102438	-0.17938451	-0.0037686666	-0.048875764	0.04956277	-0.10368404	-0.14842647	0.18847455
DB00604	0.09258196	0.011809569	0.060121085	0.0068499865	-0.10043232	-0.05160557	-0.23441255	-0.12802185	-0.14395937	-0.07722038	0.14942439	-0.18139036	0.21199213	-0.100712724	-0.21246883	0.03525428	-0.080550365	-0.16103438	0.04882309	-0.11603134	0.15468687	-0.08392415	-0.09931987	-0.09665866	-0.11779583	0.17330864	0.20537142	0.0011259626	0.2235098	-0.073750906	0.06265543	0.19231309	-0.030533196	-0.030207343	-0.08299946	0.16096741	0.04865276	-0.010277508	-0.15767798	0.020905064	-0.08653671	0.02374161	-0.031255577	-0.17638227	2.3783883e-05	-0.1237869	0.080801256	-0.179677	-0.11732015	0.1487259
DB04365	0.08630515	0.040425356	0.09663528	-0.04058247	-0.07855502	0.056908146	-0.13857704	-0.0977137	-0.09403432	-0.045817398	0.12865977	-0.09982691	0.13282363	-0.09045394	-0.14564808	0.018498534	-0.037645504	-0.07630288	0.04754985	-0.0699155	0.016155776	-0.13784719	-0.03345748	-0.038519397	-0.041319147	0.13500549	0.17726848	0.14092627	0.1871479	-0.13674326	0.1180602	0.14964923	-0.068990484	0.013649695	-0.076693505	0.012243632	0.031533096	-0.048692085	-0.058774255	0.002858725	-0.07282047	0.07312521	-0.04969864	-0.14103083	-0.07599537	-0.10248763	0.01155974	-0.09914559	0.030435557	0.12322074
DB05111	0.024425348	0.11236026	0.055077337	-0.03320664	-0.03961827	0.06711519	-0.05928225	-0.059844736	-0.19910759	-0.012810577	0.03796125	-0.009742375	0.100674085	-0.039547395	-0.06494753	0.058222134	0.024216209	-0.074769855	0.024047334	-0.08191703	-0.03585424	-0.097917035	-0.010190848	-0.046553582	-0.08709947	0.045688745	0.118217744	0.075392745	0.07261519	-0.04470229	0.03525663	0.079651035	-0.12963094	-0.09100179	-0.066169314	0.0035127513	0.06321627	-0.01837529	-0.096485935	0.045135114	-0.02114874	0.033442356	0.014905943	-0.055015832	-0.03855342	-0.05836146	0.056920037	-0.12045029	0.0255328	0.1143547
DB03866	0.10739569	0.06837077	0.057366513	-0.07312831	-0.07126492	0.053565226	-0.08800211	-0.037324972	-0.09813225	-0.048451625	0.06892342	-0.011606019	0.10157506	-0.031363398	-0.096914545	0.012927154	-0.004253987	-0.099834636	0.008073937	-0.041898377	0.008820621	-0.13284655	-0.07223974	0.009953468	-0.02863687	0.116779216	0.09979858	0.16056184	0.16436793	-0.0797298	0.075872295	0.1527351	-0.07292075	-0.11622402	-0.051676024	-0.015320733	-0.08557547	-0.01936325	-0.07907551	0.0024551912	-0.011654243	0.11822161	-0.050082054	-0.079572104	-0.056025337	-0.09146533	0.010376239	-0.12509999	0.021708474	0.014212772
DB01082	0.12106696	0.020910213	0.09193572	-0.007910907	-0.11346254	-0.035281807	-0.20609255	-0.06527589	-0.15145928	-0.07402793	0.14568625	-0.13929883	0.21948121	-0.06343178	-0.18844849	0.092587546	-0.16620305	-0.1774426	0.029233964	-0.13576137	0.13464062	-0.13466688	-0.0210997	-0.12330735	-0.10661524	0.18142663	0.18942437	-0.012114357	0.20544653	-0.064722985	0.04212598	0.21785644	-0.046276413	-0.123310536	-0.11636548	0.13953255	-0.06757804	0.0031829234	-0.120613664	0.028586412	-0.10136488	0.059617486	-0.018567832	-0.1771061	-0.0035750493	-0.10355098	0.065896556	-0.10781728	-0.117351905	0.1513246
DB00269	0.13948463	0.016147211	0.057265267	-0.0028535742	-0.05639613	-0.0115094185	-0.16342925	-0.1354282	-0.13474208	-0.061457038	0.08826948	-0.04739088	0.19862646	-0.08752146	-0.17336316	0.00040999264	-0.1023516	-0.06288651	0.02147606	-0.076491475	0.13670251	-0.122213215	-0.038004834	-0.12435344	-0.13014491	0.10519487	0.19306791	-0.028070983	0.2016979	-0.10151472	0.044074472	0.094582126	0.009569182	-0.08097047	-0.10721697	0.14207326	0.02136306	0.02705278	-0.12571746	0.024356792	0.016275866	0.031157387	0.0018058527	-0.06768831	-0.0023031514	-0.07168248	0.08495612	-0.03366926	-0.13723387	0.115428925
DB00268	0.073676504	-0.010877155	0.04623543	-0.012638817	-0.10812907	-0.053380653	-0.21275611	-0.12393956	-0.18542694	-0.030880002	0.14634746	-0.15426828	0.22218768	-0.007167211	-0.1938634	0.11922504	-0.17075346	-0.14399023	0.044747565	-0.12354469	0.12500341	-0.07785324	-0.026582649	-0.09434188	-0.15723985	0.17799409	0.20481819	-0.031577576	0.17347266	0.0018332745	0.05470732	0.18563944	-0.020514725	-0.08695734	-0.104855195	0.1398449	0.039409634	0.04106956	-0.16470346	0.013583645	-0.118729666	0.03740388	0.038953234	-0.19534303	-0.040732153	-0.059967045	0.09829359	-0.06445932	-0.15336642	0.14100392
DB01083	0.11004569	0.027171282	0.06562994	0.02673546	-0.14442451	-0.053665157	-0.19136205	-0.1422137	-0.12269129	-0.04714284	0.13953283	-0.16291869	0.20190398	-0.009316154	-0.21830547	0.06884589	-0.13271858	-0.12999818	0.040010724	-0.0830921	0.110005245	-0.10126056	-0.029572867	-0.09160443	-0.14168602	0.17111892	0.18565612	-0.0494067	0.22732016	-0.08025335	0.058358867	0.17024161	-0.039572805	-0.091636255	-0.13374835	0.13474703	0.06455205	0.023067119	-0.16177432	0.006350687	-0.113347426	0.03552499	-0.0118903965	-0.18031217	-0.021647524	-0.1047221	0.094421215	-0.12106696	-0.13348399	0.14243892
DB00264	0.066566184	0.020265786	0.09226404	0.0021661953	-0.09370764	-0.048804946	-0.19734943	-0.113614485	-0.15584037	-0.03230354	0.16196746	-0.16308022	0.1857396	-0.051245525	-0.21161845	0.060585774	-0.17900926	-0.15487552	0.073138595	-0.15298943	0.11236496	-0.06875429	-0.059938785	-0.118827276	-0.12623186	0.17051162	0.23776037	-0.05079981	0.18248475	-0.039886467	0.07883968	0.25445428	-0.028097842	-0.07860051	-0.13093267	0.1626749	0.014712149	0.018358449	-0.13883723	0.023107035	-0.12509294	0.012236424	-0.0069766473	-0.19501457	-0.018536853	-0.051953	0.0918863	-0.053379327	-0.15044054	0.14421478
DB00267	0.11509292	0.009138187	0.07840805	-0.018256227	-0.093759686	-0.035505205	-0.16564395	-0.101901054	-0.1325766	-0.06624671	0.14740734	-0.14060858	0.21067391	-0.04144061	-0.1933431	0.08134282	-0.09803068	-0.16560397	0.02971311	-0.09647392	0.13453616	-0.12359327	-0.06284684	-0.11935455	-0.08914261	0.07940578	0.21204697	-0.009932645	0.21411534	-0.08565911	0.045997355	0.10388994	-0.021243835	-0.09128921	-0.101620845	0.11981079	-0.03252698	-0.0019685472	-0.1481731	0.021671228	0.017927552	0.045480125	-0.037696607	-0.15219979	-0.0012385865	-0.076480076	0.06911189	-0.1223513	-0.10710378	0.14073566
DB00266	0.13705221	0.029391285	0.06828644	0.004332212	-0.0774469	-0.057485223	-0.18635441	-0.13144737	-0.11766149	-0.0764326	0.11182811	-0.10061436	0.1719316	-0.00897686	-0.18385668	0.10001473	-0.07881194	-0.15736343	0.0038573062	-0.0896884	0.107250206	-0.11465167	-0.032491643	-0.109974556	-0.09902267	0.16467498	0.18540049	-0.015001221	0.20998955	-0.08455679	0.04435077	0.083068855	0.002625077	-0.020515172	-0.1344273	0.13586037	0.04229161	0.04480666	-0.10156215	0.012859574	-0.014171381	0.056591295	-0.018262064	-0.1374545	-0.02315533	-0.08323597	0.05387761	-0.16107973	-0.118767574	0.12922099
DB00261	0.07027937	0.035034526	0.07708071	-0.0053458265	-0.11187415	-0.037516154	-0.15090746	-0.097470894	-0.15793997	-0.054564588	0.09135108	-0.14628701	0.2203066	-0.051807683	-0.21766384	0.08303329	-0.13819987	-0.15235147	0.107715175	-0.116215274	0.1283228	-0.1196948	-0.027495116	-0.124492824	-0.077345505	0.081593804	0.20061412	-0.007202549	0.20685911	-0.07103541	0.037669208	0.21243213	-0.020024113	-0.06486139	-0.13028362	0.14853513	-0.009164082	0.022445539	-0.11830635	0.008295203	-0.08459207	0.03576062	-0.043797776	-0.16841127	0.0058173984	-0.051065356	0.08108081	-0.06979246	-0.12708196	0.13161352
DB00260	0.11470249	0.019317783	0.055141248	0.012124507	-0.09988916	-0.05562397	-0.1786343	-0.13994364	-0.13878635	-0.064489946	0.13409998	-0.13432859	0.18866867	-0.050003204	-0.19460408	0.047601257	-0.11351598	-0.13185287	0.074095935	-0.13043663	0.1430768	-0.12176435	-0.033547778	-0.1322174	-0.088634275	0.18377623	0.19846025	0.026275044	0.22484103	-0.059774306	0.061633747	0.21392302	-0.046144094	-0.0024671801	-0.12336083	0.113954276	0.058609016	0.034613382	-0.15709086	0.018818596	-0.094993114	0.045919344	0.038408037	-0.17271803	-0.011808082	-0.09721491	0.08232006	-0.07429809	-0.12135589	0.124183595
DB00263	0.09608804	0.039112672	0.064764746	0.007900706	-0.10508279	-0.023892216	-0.21319143	-0.11364882	-0.10853177	-0.08306237	0.11849524	-0.14530334	0.17686555	-0.048911914	-0.20945306	0.022235792	-0.16213489	-0.17533647	0.030153729	-0.12853777	0.12238024	-0.12006989	-0.05427449	-0.11472382	-0.042184148	0.14308682	0.2004194	-0.039811563	0.20144281	-0.1213835	0.06158365	0.19473207	-0.03399503	-0.1164898	-0.1299225	0.1657151	-0.034140136	0.022595214	-0.10880267	0.033190854	-0.08179816	0.026352005	-0.038740624	-0.18045321	0.0016133861	-0.09135294	0.10417514	-0.07155826	-0.12933597	0.13995373
DB00262	0.08853773	0.048775602	0.06551445	0.013063252	-0.095722124	-0.026494203	-0.19443555	-0.12637414	-0.15033194	-0.05947025	0.1439415	-0.13655594	0.19999166	-0.05479326	-0.1959391	0.04187345	-0.160375	-0.14749217	0.042951692	-0.07586286	0.10819898	-0.070184775	-0.040747486	-0.11088121	-0.15513511	0.17370719	0.19351748	-0.0012402036	0.17855008	-0.0792389	0.045920324	0.17576858	-0.010107968	-0.08453901	-0.1254639	0.14599124	0.039961386	0.067154214	-0.16807061	0.04536094	-0.1051588	0.0007065593	0.0075824643	-0.17724103	0.0074639544	-0.07981294	0.09439292	-0.062493872	-0.122240216	0.12529892
DB00115	0.087736346	0.007187156	0.02187372	0.04635348	-0.09805455	-0.0070909653	-0.26352757	-0.14978063	-0.20127738	-0.05979893	0.2015536	-0.19410008	0.17260471	-0.020978564	-0.20834766	0.086003855	-0.102690324	-0.15231724	0.07358539	-0.08980055	0.1377122	-0.16465989	-0.043796983	-0.07260127	-0.07991047	0.19026144	0.22715802	-0.05902104	0.215988	-0.047837455	0.07721561	0.21603312	-0.05585521	-0.10815912	-0.12995864	0.17629704	0.039258674	-0.009516415	-0.16487145	-0.0044929157	-0.09795395	0.024145748	-0.04348343	-0.18601592	-0.0029846802	-0.05704224	0.06920242	-0.07661848	-0.1460174	0.103800096
DB06149	0.06294728	0.040751234	0.080752835	0.021629645	-0.07609566	-0.046145365	-0.06668374	-0.13584816	-0.19094402	-0.045154806	0.059692685	-0.07740259	0.21274494	-0.058300924	-0.14300999	0.03534637	-0.087362796	-0.09428188	-0.014084538	-0.09291792	0.08246206	-0.072327256	-0.029387731	-0.13150576	-0.108104214	0.09110139	0.17451468	-0.061944205	0.14687163	-0.033079706	0.05050072	0.039250173	-0.060823195	-0.11409906	-0.12931137	0.08965784	0.07317782	0.021402933	-0.1290728	0.031648155	0.028159898	0.0026735142	0.045948472	0.023677282	0.015595885	-0.007955056	0.06829709	-0.04725098	-0.10363257	0.12364945
DB00113	0.08087338	0.01686438	0.06663145	0.028191753	-0.07883073	0.049010698	-0.105103895	-0.15312757	-0.18658574	-0.08704224	0.062013242	-0.0029074047	0.17392012	-0.05770125	-0.14461316	0.074813895	-0.053688634	-0.10453917	-0.037190482	-0.12288323	0.11022261	-0.106409274	-0.02789418	-0.10946448	-0.11347064	0.079035856	0.17665792	-0.07649317	0.15090813	-0.038530108	0.025649097	0.032339606	-0.057851184	-0.09439002	-0.09740518	0.0754366	0.096814066	0.068364695	-0.08382682	0.04588946	-0.022683619	-0.016554318	0.07898425	-0.04183076	0.0075803557	-0.055906642	0.047451355	-0.044188876	-0.095757455	0.13504684
DB00112	0.06872857	0.058849365	0.0677995	-0.007585572	-0.1290793	-0.050404955	-0.14141005	-0.13397793	-0.22093755	-0.048199236	0.05919101	-0.12296894	0.15652362	-0.04099673	-0.17120758	0.13233197	-0.083957754	-0.10338336	-0.007106236	-0.11323093	0.043914016	-0.11954152	-0.021189949	-0.090722494	-0.12988722	0.106626935	0.19528107	-0.08485595	0.20869954	-0.014491016	-0.00026365335	0.05463974	-0.0963062	-0.124531135	-0.13255927	0.083467215	0.11519803	0.009701276	-0.15682921	0.043523572	-0.13868761	0.041576073	0.08279145	-0.107005656	-0.015754338	-0.018374396	0.09175747	-0.08906518	-0.07162372	0.15158378
DB00111	0.063668616	0.05272897	0.09070509	0.028054688	-0.10387761	-0.054587666	-0.14889444	-0.13932176	-0.22053462	-0.04231527	0.055212483	-0.096484095	0.2015472	-0.05340022	-0.13748582	0.16613267	-0.076384895	-0.08334386	-0.023845885	-0.0913356	0.04777761	-0.10953443	-0.014483659	-0.07710489	-0.15447813	0.10503222	0.19536215	-0.07185864	0.20252046	-0.0271258	0.024744892	0.0026488025	-0.082920425	-0.1129213	-0.11587476	0.07956633	0.12211582	0.037312664	-0.14230083	0.033993427	-0.14309166	0.012542725	0.092858225	-0.08190497	0.008287357	-0.060704537	0.10691264	-0.07366562	-0.102874376	0.1464468
DB00110	0.058681443	0.027747247	0.0554235	0.039341927	-0.09499561	-0.058158014	-0.15613595	-0.14450073	-0.21006297	-0.052134737	0.091211334	-0.115986444	0.17936078	-0.029953357	-0.17475164	0.12571195	-0.063044496	-0.06509904	-0.027556513	-0.09383016	0.027144013	-0.073296875	-0.03409635	-0.074766465	-0.16883843	0.15386339	0.1655689	-0.08772832	0.19785026	-0.012453051	0.0014195928	0.038171303	-0.05685207	-0.12514319	-0.13442338	0.0934318	0.12679553	0.039268237	-0.120122135	0.050534282	-0.085723504	-0.007875517	0.06411961	-0.11249572	0.01183535	-0.077390775	0.08409685	-0.11031292	-0.0787198	0.12636554
DB01086	0.08836739	0.03435485	0.057336718	0.059912767	-0.056472983	-0.008113885	-0.24991263	-0.14672711	-0.18150084	-0.04884172	0.16235708	-0.18364638	0.17249513	-0.07345701	-0.28047296	0.011500783	-0.16294497	-0.15152916	0.1500478	-0.106457606	0.12283248	-0.088472836	-0.07512419	-0.12418832	-0.11005517	0.1209369	0.24300368	-0.06751332	0.17606328	-0.05332096	0.08990554	0.248079	-0.086548924	-0.010669345	-0.16647512	0.21651334	0.050564155	0.03765628	-0.19146174	-0.012348158	-0.14200746	-0.0417767	-0.07661223	-0.18714651	-0.019667394	-0.059624594	0.06611231	-0.06262545	-0.18100277	0.13856523
DB06636	0.03971115	0.03175888	0.035360232	-0.033639453	-0.052415352	0.036985174	-0.19996059	-0.0903961	-0.09223583	-0.027479645	0.08610474	-0.12778549	0.19415528	-0.053900156	-0.16932002	0.023813445	-0.05309263	-0.16083683	-0.011990799	-0.046534717	0.03789844	-0.10800715	-0.060387526	-0.086289756	-0.05923436	0.10403301	0.14584167	0.11445345	0.18209979	-0.053581197	0.068500616	0.20204891	-0.06277928	-0.009628613	-0.092872284	0.118403696	-0.07305154	0.005477105	-0.14842778	0.019517519	-0.0694958	0.037544046	-0.047969844	-0.19532889	-0.023443855	-0.09111127	0.009353947	-0.07551746	-0.0070675705	0.1146451
DB06637	0.08641655	0.039407462	0.052671783	-0.032710515	-0.12948754	-0.03166671	-0.22790958	-0.124195695	-0.15746056	-0.014737504	0.10293776	-0.1575731	0.12908404	-0.09950107	-0.20399834	0.051940832	-0.07271154	-0.06655516	-0.0024541793	-0.038508236	0.12860706	-0.097604185	-0.048991084	-0.08330024	-0.13656422	0.20299886	0.01884122	0.028622424	0.21071623	-0.053711433	0.033319578	0.18628047	-0.017633334	-0.042647123	-0.11652489	0.14130308	0.06048928	-0.0075572208	-0.20115484	-0.036872823	-0.13474259	0.06943412	-0.027070595	-0.18660122	-0.075230576	-0.07870253	0.028104793	-0.11786631	-0.12505127	0.13076922
DB03467	0.13776311	0.063545614	0.07835614	0.010944773	-0.13263863	-0.032413896	-0.18556221	-0.14004803	-0.15741062	-0.03385876	0.10857646	-0.10723243	0.16538256	-0.026627561	-0.11406191	0.03877622	-0.01727534	-0.194919	0.08004014	-0.08164025	0.0618529	-0.12766898	-0.015284009	-0.10193845	-0.06545835	0.23055859	0.18985234	0.021681227	0.19716153	-0.12525938	0.09726757	0.094621316	-0.05308117	0.023255937	-0.013283685	0.04260634	0.0406243	0.0074231364	-0.073257826	0.0287837	-0.0510784	0.028777776	-0.05094438	-0.18072836	-0.054304402	-0.06785353	0.016071655	-0.05956697	-0.12275313	0.108624935
DB06144	0.11165742	0.012219153	0.07132678	-0.027410697	-0.09744149	-0.041719384	-0.20462607	-0.07643907	-0.1602691	-0.058399383	0.15557873	-0.11881006	0.19763921	-0.036917504	-0.20695105	0.12564261	-0.09183426	-0.09665914	0.04130815	-0.068923846	0.12078276	-0.13065866	-0.07621729	-0.10957696	-0.1678706	0.18157175	0.19297533	-0.018450202	0.24335258	-0.1056701	0.05624802	0.10062534	-0.021361869	-0.036865447	-0.10086721	0.11601518	0.046549574	0.020156585	-0.12481712	0.019586168	0.01710962	0.034370698	-0.013754632	-0.19098222	-0.00817663	-0.087291054	0.032093156	-0.10831304	-0.083232954	0.14178318
DB06145	0.049812127	0.021987738	0.019704012	-0.045151453	-0.030896263	-0.020108413	-0.05086795	-0.05185348	-0.036040496	-0.05123046	-0.032408718	0.043585084	0.043651678	0.049061954	-0.04254118	0.061012052	0.02001908	-0.03982442	0.037193235	-0.020518789	-0.020760477	0.037788432	0.024130736	-0.03663	0.007969664	0.010637527	0.03059473	0.16740702	0.047528043	-0.024285173	0.02014757	0.017936528	-0.031694017	-0.040217258	-0.022721851	0.06675403	0.014308669	0.0556701	0.0447868	0.044810213	-0.041461494	0.034284256	-0.023825755	0.028853172	-0.010791365	-0.046565995	-0.037162155	-0.021423407	0.019365963	0.029775877
DB00287	0.11458984	0.040247075	0.07885925	0.01601314	-0.12515998	-0.019746367	-0.18209082	-0.12660591	-0.13455537	-0.054193396	0.06425064	-0.14855203	0.20321523	-0.048728183	-0.20171954	0.009900961	-0.17530446	-0.1789021	0.10122127	-0.10726824	0.12472528	-0.06621614	-0.05260729	-0.10706512	-0.09904938	0.09208801	0.21986316	-0.040444847	0.2008061	-0.06801638	0.0645089	0.23284827	-0.06384495	-0.10922906	-0.13020416	0.12686624	0.058926377	0.029212205	-0.16023801	0.03913434	-0.076069824	0.053474292	-0.023277767	-0.17327465	0.001960976	-0.053493187	0.09850665	-0.058327902	-0.1386067	0.14135149
DB00286	0.087509684	0.029428821	0.05132015	0.049664643	-0.101657026	-0.03497195	-0.19734983	-0.16773984	-0.18475279	-0.032472983	0.14948483	-0.16133256	0.20739992	-0.05691895	-0.20055354	0.09382356	-0.13114338	-0.17132983	0.087644376	-0.105008	0.14353383	-0.08393337	-0.015011003	-0.09352495	-0.10490968	0.18768185	0.20765941	-0.016872386	0.18340652	-0.029821623	0.084665895	0.28086087	-0.041627526	0.0010586581	-0.09955008	0.18676019	0.041607633	0.0491617	-0.14998895	0.032496754	-0.103135556	-0.029311739	-0.009030534	-0.18927725	-0.03383892	-0.11209009	0.040440235	-0.028845714	-0.14922702	0.14863995
DB00285	0.05275365	0.021979637	0.056828484	0.012964856	-0.10244826	0.018693099	-0.2032307	-0.15784335	-0.16500266	0.009820785	0.12839353	-0.15826161	0.22044101	-0.030118126	-0.2036712	0.081476234	-0.15709934	-0.14946927	0.12230582	-0.1358523	0.113388956	-0.0757561	-0.056936048	-0.109296344	-0.10952714	0.20073731	0.22571692	-0.0008542781	0.19379008	-0.04464993	0.066423126	0.24910955	-0.02749803	-0.026271755	-0.12238155	0.16884315	0.042277906	0.05218695	-0.16780683	0.027649857	-0.11221019	0.020428723	0.019538838	-0.18581861	-0.022525651	-0.0926679	0.1169209	-0.07066632	-0.1464514	0.17112617
DB00284	0.12994313	0.0397295	0.082385875	-0.038871776	-0.112119615	-0.018046875	-0.20537071	-0.10868121	-0.1386235	-0.06763675	0.13380708	-0.15643403	0.18739974	-0.013978787	-0.18808512	0.10770842	-0.14339757	-0.16190033	0.013241278	-0.1332856	0.07194867	-0.110245265	-0.040882006	-0.11104824	-0.16540216	0.19770709	0.20960847	-0.022335725	0.21730079	-0.041447036	0.08378361	0.1450251	-0.046668097	-0.105591714	-0.11413881	0.13330553	0.045926467	0.0064655226	-0.116825044	0.019149015	-0.10121546	0.048444476	-0.0025892928	-0.19247882	-0.0035980754	-0.07263754	0.07628464	-0.079053886	-0.124118835	0.12989774
